Time	EMG	Muscle Force
39.417	0.0981821	0.26709
39.418	0.0394341	0.266721
39.419	-0.0236822	0.266721
39.42	0.0517206	0.26709
39.421	0.137443	0.26709
39.422	0.0627623	0.26709
39.423	-0.0457474	0.26709
39.424	-0.125583	0.26709
39.425	-0.147528	0.26709
39.426	-0.126945	0.26709
39.427	-0.107643	0.26709
39.428	0.168069	0.26709
39.429	0.3411	0.26709
39.43	0.211315	0.26709
39.431	-0.138535	0.26709
39.432	-0.312313	0.26709
39.433	-0.125324	0.26709
39.434	0.182099	0.26709
39.435	0.118981	0.26709
39.436	-0.141089	0.26709
39.437	-0.0818064	0.26709
39.438	0.0313536	0.26709
39.439	0.0418946	0.26709
39.44	0.124995	0.26709
39.441	0.0666348	0.26709
39.442	-0.112933	0.26709
39.443	-0.14452	0.26709
39.444	0.0338359	0.26709
39.445	0.176764	0.26709
39.446	0.0223634	0.26709
39.447	-0.136085	0.26709
39.448	-0.130915	0.26709
39.449	-0.026413	0.26709
39.45	0.0986096	0.26709
39.451	0.137782	0.26709
39.452	0.0683194	0.26709
39.453	0.0359111	0.26709
39.454	-0.106205	0.26709
39.455	-0.114664	0.26709
39.456	-0.0670402	0.26709
39.457	-0.155331	0.26709
39.458	0.138922	0.26709
39.459	0.279558	0.26709
39.46	0.0214161	0.26709
39.461	-0.0674716	0.26709
39.462	-0.0167778	0.26709
39.463	-0.0945707	0.26709
39.464	-0.108603	0.26709
39.465	-0.0024395	0.26709
39.466	0.0217241	0.26709
39.467	0.075598	0.26709
39.468	0.139337	0.26709
39.469	0.0332433	0.26709
39.47	-0.083536	0.26709
39.471	-0.055519	0.26709
39.472	-0.0451892	0.26709
39.473	-0.0475805	0.26709
39.474	0.0171133	0.26709
39.475	0.079787	0.26709
39.476	0.0247328	0.26709
39.477	-0.0225968	0.26709
39.478	-0.0200506	0.26709
39.479	-0.00412375	0.26709
39.48	0.0782136	0.26709
39.481	0.0363587	0.26709
39.482	-0.0924736	0.26709
39.483	-0.0650925	0.26709
39.484	-0.0094316	0.26709
39.485	0.0393172	0.26709
39.486	0.0186952	0.26709
39.487	-0.00154055	0.26709
39.488	-0.0197541	0.26709
39.489	0.0832892	0.26709
39.49	-0.006283	0.26709
39.491	-0.066096	0.26709
39.492	-0.0547871	0.26709
39.493	0.0906504	0.26709
39.494	0.159461	0.26709
39.495	0.0103879	0.26709
39.496	-0.331775	0.26709
39.497	-0.269012	0.26709
39.498	0.262166	0.26709
39.499	0.326487	0.26709
39.5	0.0416326	0.26709
39.501	-0.0795246	0.26709
39.502	-0.128362	0.26709
39.503	-0.144936	0.26709
39.504	0.0207791	0.26709
39.505	0.113867	0.26709
39.506	0.0422824	0.26709
39.507	-0.00666499	0.26709
39.508	-0.0100584	0.26709
39.509	-0.0657329	0.26709
39.51	-0.0577008	0.26709
39.511	0.067956	0.26709
39.512	0.151332	0.26709
39.513	-0.0515788	0.26709
39.514	-0.114996	0.26709
39.515	-0.0376847	0.26709
39.516	0.053534	0.26709
39.517	0.0634105	0.26709
39.518	0.0353441	0.26709
39.519	-0.0420421	0.266721
39.52	-0.049396	0.26709
39.521	-0.0379274	0.266721
39.522	0.00541786	0.26709
39.523	0.0611383	0.266721
39.524	0.0189167	0.26709
39.525	-0.0288105	0.26709
39.526	-0.0139389	0.266721
39.527	0.0295478	0.26709
39.528	0.0773952	0.26709
39.529	-0.00157032	0.26709
39.53	-0.0826335	0.266721
39.531	-0.0793709	0.266721
39.532	-0.0525021	0.26709
39.533	0.025374	0.26709
39.534	0.0923753	0.26709
39.535	0.0957981	0.26709
39.536	0.0330065	0.26709
39.537	-0.0404567	0.266721
39.538	-0.0891745	0.26709
39.539	-0.0296743	0.26709
39.54	-0.00938735	0.26709
39.541	-0.00999544	0.26709
39.542	0.059826	0.26709
39.543	0.051494	0.26709
39.544	-0.0309439	0.26709
39.545	-0.0715301	0.26709
39.546	-0.0234759	0.26709
39.547	0.000170855	0.26709
39.548	0.0664859	0.26709
39.549	0.1247	0.26709
39.55	0.064404	0.26709
39.551	-0.0825271	0.26709
39.552	-0.0866618	0.26709
39.553	-0.158255	0.26709
39.554	-0.174654	0.26709
39.555	0.0480047	0.26709
39.556	0.384311	0.26709
39.557	0.253053	0.26709
39.558	-0.144463	0.26709
39.559	-0.235937	0.26709
39.56	-0.167386	0.26709
39.561	0.0150827	0.26709
39.562	0.132448	0.26709
39.563	0.0835842	0.26709
39.564	0.0219429	0.26709
39.565	-0.0335663	0.26709
39.566	-0.061799	0.26709
39.567	-0.0332634	0.26709
39.568	0.0448648	0.26709
39.569	0.0499615	0.26709
39.57	-0.0345424	0.26709
39.571	-0.0270428	0.26709
39.572	0.0239814	0.26709
39.573	0.0240084	0.26709
39.574	-0.00253684	0.26709
39.575	-0.0266255	0.26709
39.576	-0.0156811	0.26709
39.577	0.00986443	0.26709
39.578	0.0359727	0.26709
39.579	-0.00708861	0.26709
39.58	-0.0226226	0.26709
39.581	-0.0386248	0.26709
39.582	-0.0555189	0.26709
39.583	0.0849629	0.26709
39.584	0.131263	0.26709
39.585	0.0300334	0.26709
39.586	-0.107186	0.26709
39.587	-0.110233	0.26709
39.588	-0.0735863	0.26709
39.589	0.0472709	0.26709
39.59	0.0969639	0.26709
39.591	0.0697109	0.26709
39.592	-0.0170341	0.26709
39.593	-0.0525163	0.26709
39.594	0.0352495	0.266721
39.595	0.0543386	0.26709
39.596	-0.107082	0.26709
39.597	-0.146087	0.26709
39.598	0.0469509	0.26709
39.599	0.128748	0.26709
39.6	0.0617724	0.26709
39.601	0.0103893	0.26709
39.602	-0.022193	0.26709
39.603	-0.0872119	0.26709
39.604	-0.0466008	0.266721
39.605	-0.000384618	0.26709
39.606	0.0475857	0.26709
39.607	0.0632321	0.26709
39.608	0.00549173	0.26709
39.609	-0.0425615	0.26709
39.61	-0.0404567	0.26709
39.611	0.025809	0.26709
39.612	0.0417636	0.26709
39.613	-0.00720749	0.26709
39.614	-0.0356952	0.26709
39.615	-0.0214563	0.26709
39.616	0.0119325	0.26709
39.617	0.0338147	0.26709
39.618	0.0278123	0.26709
39.619	-0.014783	0.26709
39.62	-0.0613886	0.26709
39.621	-0.0135264	0.26709
39.622	0.0522975	0.26709
39.623	0.0477806	0.26709
39.624	-0.00800264	0.26709
39.625	-0.0422866	0.26709
39.626	-0.0449638	0.26709
39.627	-0.0101848	0.26709
39.628	0.064339	0.26709
39.629	0.0417558	0.26709
39.63	-0.0209924	0.26709
39.631	-0.0433063	0.26709
39.632	-0.0184373	0.26709
39.633	0.0180395	0.26709
39.634	0.0349111	0.26709
39.635	0.0188795	0.26709
39.636	-0.0390052	0.26709
39.637	-0.0414734	0.26709
39.638	0.00596787	0.26709
39.639	0.0389223	0.26709
39.64	0.0304556	0.26709
39.641	-0.000848162	0.26709
39.642	-0.0319915	0.26709
39.643	-0.0350276	0.26709
39.644	0.0040825	0.26709
39.645	0.0456121	0.26709
39.646	0.0127614	0.26709
39.647	-0.0214851	0.26709
39.648	-0.0287844	0.26709
39.649	-0.00637829	0.26709
39.65	0.0272738	0.26709
39.651	0.0282674	0.26709
39.652	0.00987192	0.26709
39.653	-0.0490558	0.26709
39.654	-0.0297128	0.26709
39.655	0.0194551	0.26709
39.656	0.0389796	0.26709
39.657	0.0129858	0.26709
39.658	-0.0165342	0.26709
39.659	-0.032102	0.26709
39.66	-0.0212699	0.26709
39.661	0.0310572	0.26709
39.662	0.0493475	0.26709
39.663	0.000206914	0.26709
39.664	-0.0417233	0.26709
39.665	-0.0398804	0.26709
39.666	-0.00324725	0.26709
39.667	0.0446909	0.26709
39.668	0.0523862	0.26709
39.669	-0.0164542	0.26709
39.67	-0.064336	0.26709
39.671	-0.0155065	0.26709
39.672	0.0338326	0.26709
39.673	0.0366772	0.26709
39.674	0.00211145	0.26709
39.675	-0.0235088	0.26709
39.676	-0.0278727	0.26709
39.677	-0.0129584	0.26709
39.678	0.0378973	0.26709
39.679	0.0299509	0.26709
39.68	-0.0105569	0.26709
39.681	-0.0332289	0.26709
39.682	-0.0183447	0.26709
39.683	0.0155452	0.26709
39.684	0.026667	0.26709
39.685	0.025117	0.26709
39.686	-0.0263126	0.26709
39.687	-0.0499925	0.26709
39.688	0.0033442	0.26709
39.689	0.0462746	0.26709
39.69	0.0246427	0.26709
39.691	-0.0138727	0.26709
39.692	-0.0302434	0.26709
39.693	-0.0265699	0.26709
39.694	0.0064471	0.26709
39.695	0.0522946	0.26709
39.696	0.00945657	0.26709
39.697	-0.0287954	0.26709
39.698	-0.0244442	0.26709
39.699	-0.00518719	0.26709
39.7	0.0219646	0.26709
39.701	0.030227	0.26709
39.702	0.0109358	0.26709
39.703	-0.0492939	0.26709
39.704	-0.0309534	0.26709
39.705	0.0131699	0.26709
39.706	0.0398502	0.26709
39.707	0.0186844	0.26709
39.708	-0.00877824	0.26709
39.709	-0.0235654	0.26709
39.71	-0.0272298	0.26709
39.711	0.0156176	0.26709
39.712	0.0399197	0.26709
39.713	-0.00305855	0.26709
39.714	-0.0318454	0.26709
39.715	-0.0206397	0.26709
39.716	0.00917213	0.26709
39.717	0.0337688	0.26709
39.718	0.0325041	0.26709
39.719	-0.0204851	0.26709
39.72	-0.0620129	0.26709
39.721	-0.00985942	0.26709
39.722	0.0389067	0.26709
39.723	0.0388095	0.26709
39.724	0.00336609	0.26709
39.725	-0.0269102	0.26709
39.726	-0.033034	0.26709
39.727	-0.0137821	0.26709
39.728	0.0451673	0.26709
39.729	0.0322975	0.26709
39.73	-0.014374	0.26709
39.731	-0.0398317	0.26709
39.732	-0.0192868	0.26709
39.733	0.0157737	0.26709
39.734	0.0350738	0.26709
39.735	0.0294644	0.26709
39.736	-0.0350293	0.26709
39.737	-0.0490302	0.266721
39.738	0.00704853	0.26709
39.739	0.044888	0.26709
39.74	0.0208745	0.266721
39.741	-0.0126721	0.266721
39.742	-0.0323858	0.266721
39.743	-0.030525	0.26709
39.744	0.0107688	0.266721
39.745	0.0585101	0.266721
39.746	0.0146468	0.266721
39.747	-0.0308617	0.266721
39.748	-0.0340162	0.266721
39.749	-0.00411829	0.266721
39.75	0.0215742	0.266721
39.751	0.0318935	0.266721
39.752	0.00845876	0.266721
39.753	-0.0517027	0.266721
39.754	-0.0292975	0.266721
39.755	0.0218831	0.266721
39.756	0.0493012	0.266721
39.757	0.0174841	0.266721
39.758	-0.0178318	0.266721
39.759	-0.0342856	0.266721
39.76	-0.0329074	0.266721
39.761	0.0209261	0.266721
39.762	0.0476576	0.266721
39.763	0.000393571	0.266721
39.764	-0.0277716	0.266721
39.765	-0.0205468	0.266721
39.766	0.00642517	0.266721
39.767	0.0320213	0.266721
39.768	0.027804	0.266721
39.769	-0.0257021	0.266721
39.77	-0.0628005	0.266721
39.771	-0.00470715	0.266721
39.772	0.0498722	0.266721
39.773	0.0419717	0.266721
39.774	-0.00281158	0.266721
39.775	-0.030763	0.266721
39.776	-0.0451879	0.266721
39.777	-0.0111758	0.266721
39.778	0.0568938	0.266721
39.779	0.0333049	0.266721
39.78	-0.0178614	0.266721
39.781	-0.0364572	0.266721
39.782	-0.0173733	0.266721
39.783	0.0114755	0.266721
39.784	0.0292078	0.266721
39.785	0.0252615	0.266721
39.786	-0.0295912	0.266721
39.787	-0.0377954	0.266721
39.788	0.0109706	0.266721
39.789	0.0323595	0.266721
39.79	0.0127965	0.266721
39.791	-0.0119035	0.266721
39.792	-0.0251235	0.266721
39.793	-0.023077	0.266721
39.794	0.0109346	0.266721
39.795	0.0532843	0.266721
39.796	0.0145329	0.266721
39.797	-0.032478	0.266721
39.798	-0.0361549	0.266721
39.799	-0.00858329	0.266721
39.8	0.0210414	0.26709
39.801	0.0342968	0.266721
39.802	0.0144505	0.26709
39.803	-0.0462648	0.266721
39.804	-0.0282631	0.266721
39.805	0.0202607	0.266721
39.806	0.0450056	0.266721
39.807	0.00994281	0.266721
39.808	-0.0269692	0.266721
39.809	-0.0370509	0.26709
39.81	-0.0242114	0.266721
39.811	0.0344816	0.266721
39.812	0.0570561	0.26709
39.813	0.002749	0.26709
39.814	-0.0372101	0.26709
39.815	-0.0330924	0.26709
39.816	-0.00576319	0.266721
39.817	0.0259319	0.26709
39.818	0.0333746	0.26709
39.819	-0.00503929	0.26709
39.82	-0.0448408	0.26709
39.821	-0.00823905	0.26709
39.822	0.0335646	0.26709
39.823	0.0304182	0.26709
39.824	-0.00703495	0.26709
39.825	-0.0283728	0.26709
39.826	-0.0298636	0.26709
39.827	-0.00883114	0.26709
39.828	0.0470136	0.26709
39.829	0.0330616	0.26709
39.83	-0.0186894	0.26709
39.831	-0.0351222	0.26709
39.832	-0.0124814	0.26709
39.833	0.0189736	0.26709
39.834	0.0293977	0.26709
39.835	0.0174465	0.26709
39.836	-0.0429358	0.26709
39.837	-0.0495348	0.26709
39.838	0.0153432	0.26709
39.839	0.0556413	0.266721
39.84	0.0274521	0.26709
39.841	-0.0130938	0.26709
39.842	-0.0340343	0.26709
39.843	-0.0362454	0.26709
39.844	-0.00303986	0.26709
39.845	0.0497574	0.26709
39.846	0.0246667	0.26709
39.847	-0.0150604	0.26709
39.848	-0.0284759	0.26709
39.849	-0.0128296	0.26709
39.85	0.016302	0.26709
39.851	0.0263879	0.26709
39.852	0.0125782	0.26709
39.853	-0.0465284	0.26709
39.854	-0.0298873	0.26709
39.855	0.0232045	0.26709
39.856	0.0456089	0.26709
39.857	0.0152089	0.26709
39.858	-0.0215572	0.266721
39.859	-0.0365035	0.26709
39.86	-0.0268118	0.26709
39.861	0.0262533	0.26709
39.862	0.0509805	0.26709
39.863	0.00248379	0.26709
39.864	-0.0327326	0.26709
39.865	-0.0272717	0.26709
39.866	0.00179757	0.26709
39.867	0.0279386	0.266721
39.868	0.0285628	0.266721
39.869	-0.0110473	0.266721
39.87	-0.0515161	0.26709
39.871	-0.0122223	0.266721
39.872	0.0417659	0.26709
39.873	0.0382406	0.26709
39.874	-0.00621969	0.266721
39.875	-0.0350129	0.266721
39.876	-0.0266693	0.26709
39.877	-0.00941361	0.266721
39.878	0.0466398	0.266721
39.879	0.037017	0.266721
39.88	-0.0209487	0.266721
39.881	-0.0398719	0.266721
39.882	-0.0162418	0.266721
39.883	0.0169413	0.266721
39.884	0.0326495	0.266721
39.885	0.0238234	0.266721
39.886	-0.0340819	0.266721
39.887	-0.0470057	0.266721
39.888	0.00786297	0.266721
39.889	0.0446362	0.266721
39.89	0.022625	0.266721
39.891	-0.00789558	0.266721
39.892	-0.0313269	0.266721
39.893	-0.0334328	0.266721
39.894	0.00246449	0.26709
39.895	0.0575754	0.266721
39.896	0.0192866	0.266721
39.897	-0.0330056	0.266721
39.898	-0.033845	0.26709
39.899	-0.00179038	0.266721
39.9	0.0254597	0.26709
39.901	0.0290739	0.26709
39.902	0.0140803	0.266721
39.903	-0.0500741	0.266721
39.904	-0.0392174	0.26709
39.905	0.0181968	0.266721
39.906	0.0483828	0.266721
39.907	0.0156813	0.266721
39.908	-0.0173879	0.266721
39.909	-0.0273605	0.266721
39.91	-0.0224624	0.266721
39.911	0.0216426	0.266721
39.912	0.0419105	0.266721
39.913	-0.00531839	0.266721
39.914	-0.0342918	0.266721
39.915	-0.0203326	0.26709
39.916	0.0101307	0.266721
39.917	0.0281079	0.26709
39.918	0.0259298	0.26709
39.919	-0.0102592	0.26709
39.92	-0.0535497	0.26709
39.921	-0.0123927	0.26709
39.922	0.0376366	0.26709
39.923	0.0360708	0.26709
39.924	-0.00224258	0.26709
39.925	-0.0274651	0.26709
39.926	-0.0299739	0.26709
39.927	-0.015388	0.26709
39.928	0.0458804	0.26709
39.929	0.0390311	0.26709
39.93	-0.015348	0.26709
39.931	-0.0382161	0.26709
39.932	-0.0184817	0.26709
39.933	0.0107478	0.26709
39.934	0.0291803	0.26709
39.935	0.0281021	0.26709
39.936	-0.0285918	0.26709
39.937	-0.0446538	0.26709
39.938	0.00416176	0.26709
39.939	0.0425851	0.26709
39.94	0.0207039	0.26709
39.941	-0.012806	0.26709
39.942	-0.0264406	0.26709
39.943	-0.0267644	0.26709
39.944	0.00566219	0.26709
39.945	0.0501978	0.26709
39.946	0.0153256	0.26709
39.947	-0.0280506	0.26709
39.948	-0.0318381	0.26709
39.949	-0.00417045	0.26709
39.95	0.0210887	0.26709
39.951	0.0282959	0.26709
39.952	0.0148646	0.26709
39.953	-0.0470873	0.26709
39.954	-0.0350854	0.26709
39.955	0.0186373	0.26709
39.956	0.0483179	0.26709
39.957	0.0163174	0.26709
39.958	-0.0173044	0.26709
39.959	-0.0332535	0.26709
39.96	-0.0302421	0.26709
39.961	0.0208727	0.26709
39.962	0.0461946	0.26709
39.963	0.00188168	0.26709
39.964	-0.0215397	0.26709
39.965	-0.0204315	0.26709
39.966	-0.00556986	0.26709
39.967	0.0190723	0.26709
39.968	0.0308676	0.26709
39.969	-0.00204119	0.26709
39.97	-0.0521741	0.26709
39.971	-0.0147983	0.26709
39.972	0.0328594	0.26709
39.973	0.0366598	0.26709
39.974	0.0012258	0.26709
39.975	-0.0253277	0.26709
39.976	-0.033561	0.26709
39.977	-0.0132899	0.26709
39.978	0.0487884	0.26709
39.979	0.0337298	0.26709
39.98	-0.019207	0.26709
39.981	-0.0352897	0.26709
39.982	-0.016242	0.26709
39.983	0.0140011	0.26709
39.984	0.0289025	0.26709
39.985	0.0232477	0.26709
39.986	-0.0296584	0.26709
39.987	-0.0456963	0.26709
39.988	0.00546047	0.26709
39.989	0.0454507	0.26709
39.99	0.0275147	0.26709
39.991	-0.0107345	0.26709
39.992	-0.033953	0.26709
39.993	-0.0360189	0.26709
39.994	0.00111151	0.26709
39.995	0.0579335	0.26709
39.996	0.0242732	0.26709
39.997	-0.0257036	0.26709
39.998	-0.0326716	0.26709
39.999	-0.0100666	0.26709
40	0.0169283	0.26709
40.001	0.0310648	0.26709
40.002	0.0157904	0.26709
40.003	-0.045494	0.26709
40.004	-0.0347679	0.26709
40.005	0.0193119	0.26709
40.006	0.0473137	0.26709
40.007	0.0143251	0.266721
40.008	-0.0190209	0.26709
40.009	-0.0351889	0.266721
40.01	-0.026427	0.26709
40.011	0.0281474	0.26709
40.012	0.0507086	0.266721
40.013	-0.00207677	0.266721
40.014	-0.0377169	0.266721
40.015	-0.0238538	0.266721
40.016	0.00721122	0.266721
40.017	0.0270687	0.266721
40.018	0.0276844	0.266721
40.019	-0.00661517	0.266721
40.02	-0.0519981	0.266721
40.021	-0.0173518	0.266721
40.022	0.0331097	0.266721
40.023	0.0383434	0.266721
40.024	0.00517992	0.266721
40.025	-0.0244687	0.266721
40.026	-0.0374415	0.266721
40.027	-0.0167518	0.266721
40.028	0.0493544	0.266721
40.029	0.035084	0.266721
40.03	-0.0149239	0.266721
40.031	-0.0350167	0.266721
40.032	-0.0192258	0.266721
40.033	0.0123782	0.266721
40.034	0.0271642	0.26709
40.035	0.0237026	0.266721
40.036	-0.0262818	0.26709
40.037	-0.0410061	0.266721
40.038	0.00604493	0.266721
40.039	0.0404239	0.266721
40.04	0.0201478	0.266721
40.041	-0.013096	0.266721
40.042	-0.0275154	0.266721
40.043	-0.0274633	0.266721
40.044	0.00286947	0.266721
40.045	0.0499507	0.266721
40.046	0.0177612	0.266721
40.047	-0.0223179	0.266721
40.048	-0.0306087	0.266721
40.049	-0.00811911	0.266721
40.05	0.0188052	0.266721
40.051	0.0281588	0.266721
40.052	0.0141477	0.266721
40.053	-0.0478935	0.266721
40.054	-0.0325763	0.266721
40.055	0.0190354	0.266721
40.056	0.0471682	0.266721
40.057	0.0141808	0.266721
40.058	-0.01695	0.266721
40.059	-0.0327274	0.266721
40.06	-0.0296592	0.266721
40.061	0.0247941	0.266721
40.062	0.0507813	0.266721
40.063	0.00236388	0.266721
40.064	-0.0363783	0.266721
40.065	-0.0297618	0.266721
40.066	0.00417017	0.266721
40.067	0.028509	0.266721
40.068	0.0343466	0.266721
40.069	-0.00414881	0.266721
40.07	-0.0559779	0.266721
40.071	-0.0200664	0.266721
40.072	0.0322993	0.266721
40.073	0.0412208	0.266721
40.074	0.00313336	0.266721
40.075	-0.0260349	0.266721
40.076	-0.0327543	0.266721
40.077	-0.0155307	0.266721
40.078	0.0457178	0.266721
40.079	0.036711	0.266721
40.08	-0.0176035	0.266721
40.081	-0.0392475	0.266721
40.082	-0.0176411	0.266721
40.083	0.0163678	0.266721
40.084	0.0330132	0.266721
40.085	0.0276195	0.266721
40.086	-0.0297092	0.266721
40.087	-0.0517732	0.266721
40.088	-0.0041406	0.266721
40.089	0.0430006	0.266721
40.09	0.0313848	0.266721
40.091	-0.000693696	0.266721
40.092	-0.0258091	0.266721
40.093	-0.0384854	0.266721
40.094	-0.00878987	0.266721
40.095	0.0499366	0.266721
40.096	0.0258062	0.266721
40.097	-0.017901	0.266721
40.098	-0.0287332	0.266721
40.099	-0.0106357	0.266721
40.1	0.0142612	0.266721
40.101	0.0260028	0.266721
40.102	0.0108713	0.266721
40.103	-0.0456183	0.266721
40.104	-0.0257412	0.266721
40.105	0.0291397	0.266721
40.106	0.0428391	0.266721
40.107	0.00873032	0.266721
40.108	-0.0231318	0.266721
40.109	-0.0357481	0.266721
40.11	-0.0301882	0.266721
40.111	0.0300145	0.266721
40.112	0.052726	0.266721
40.113	0.000587585	0.266721
40.114	-0.0290626	0.266721
40.115	-0.0199447	0.266721
40.116	-0.00147582	0.266721
40.117	0.0177485	0.266721
40.118	0.0232001	0.266721
40.119	-0.00294555	0.266721
40.12	-0.0476695	0.266721
40.121	-0.014346	0.266721
40.122	0.034529	0.266721
40.123	0.0409166	0.266721
40.124	0.00050127	0.266721
40.125	-0.0266417	0.266721
40.126	-0.0316157	0.266721
40.127	-0.0193351	0.266721
40.128	0.0398342	0.266721
40.129	0.0374353	0.266721
40.13	-0.00934533	0.266721
40.131	-0.0331937	0.266721
40.132	-0.0196045	0.266721
40.133	0.00907817	0.266721
40.134	0.0277255	0.266721
40.135	0.0300907	0.266721
40.136	-0.024541	0.266721
40.137	-0.0507173	0.266721
40.138	-0.00208318	0.266721
40.139	0.0432519	0.266721
40.14	0.0290658	0.266721
40.141	-0.00494466	0.266721
40.142	-0.028249	0.266721
40.143	-0.035121	0.266721
40.144	-0.0051288	0.266721
40.145	0.0496489	0.266721
40.146	0.0231225	0.266721
40.147	-0.0165864	0.266721
40.148	-0.0307552	0.266721
40.149	-0.00605373	0.266721
40.15	0.0166236	0.266721
40.151	0.0222011	0.266721
40.152	0.00964283	0.266721
40.153	-0.0439135	0.266721
40.154	-0.0295525	0.266721
40.155	0.0249005	0.266721
40.156	0.0476409	0.266721
40.157	0.0110223	0.266721
40.158	-0.0227739	0.266721
40.159	-0.0311922	0.266721
40.16	-0.0261514	0.266721
40.161	0.0216431	0.266721
40.162	0.0481347	0.266721
40.163	0.00478422	0.266721
40.164	-0.0316274	0.266721
40.165	-0.0266865	0.266721
40.166	0.00258909	0.266721
40.167	0.0273244	0.266721
40.168	0.0293809	0.266721
40.169	-0.00608463	0.266721
40.17	-0.055771	0.266721
40.171	-0.0176422	0.266721
40.172	0.0334573	0.266721
40.173	0.0414944	0.266721
40.174	0.00634702	0.266721
40.175	-0.0253646	0.266721
40.176	-0.0338811	0.266721
40.177	-0.0148405	0.266721
40.178	0.0409586	0.266721
40.179	0.03532	0.266721
40.18	-0.0161836	0.266721
40.181	-0.0375769	0.266721
40.182	-0.0160724	0.266721
40.183	0.012943	0.266721
40.184	0.0317681	0.266721
40.185	0.0290515	0.266721
40.186	-0.025428	0.266721
40.187	-0.0490257	0.266721
40.188	0.000904969	0.266721
40.189	0.0403757	0.266721
40.19	0.0213651	0.266721
40.191	-0.0116424	0.266721
40.192	-0.0260691	0.266721
40.193	-0.0277454	0.266721
40.194	0.00354983	0.266721
40.195	0.0560453	0.266721
40.196	0.0198597	0.266721
40.197	-0.0271389	0.266721
40.198	-0.036537	0.266721
40.199	-0.0103878	0.266721
40.2	0.0188067	0.266721
40.201	0.0307178	0.266721
40.202	0.0174872	0.266721
40.203	-0.0446601	0.266721
40.204	-0.0311676	0.266721
40.205	0.0196329	0.266721
40.206	0.0429448	0.266721
40.207	0.0114149	0.266721
40.208	-0.0182394	0.266721
40.209	-0.0315779	0.266721
40.21	-0.0261367	0.266721
40.211	0.0228884	0.266721
40.212	0.0476869	0.266721
40.213	0.00415239	0.266721
40.214	-0.0298587	0.266721
40.215	-0.0252874	0.266721
40.216	0.00133788	0.266721
40.217	0.0214653	0.266721
40.218	0.029395	0.266721
40.219	-0.00327663	0.266721
40.22	-0.054648	0.266721
40.221	-0.0149508	0.26709
40.222	0.0350185	0.266721
40.223	0.0403176	0.266721
40.224	0.00453867	0.266721
40.225	-0.0245657	0.266721
40.226	-0.0362933	0.26709
40.227	-0.020459	0.266721
40.228	0.0411292	0.266721
40.229	0.0353972	0.266721
40.23	-0.00930154	0.266721
40.231	-0.0285852	0.266721
40.232	-0.0196932	0.266721
40.233	0.0142211	0.266721
40.234	0.0281234	0.266721
40.235	0.0195577	0.266721
40.236	-0.0275518	0.26709
40.237	-0.0477006	0.266721
40.238	0.00275893	0.266721
40.239	0.0433569	0.266721
40.24	0.0278547	0.266721
40.241	-0.00719245	0.26709
40.242	-0.0302192	0.26709
40.243	-0.0319164	0.266721
40.244	0.000593672	0.26709
40.245	0.0543148	0.26709
40.246	0.0207912	0.26709
40.247	-0.0254556	0.26709
40.248	-0.0379933	0.26709
40.249	-0.0112576	0.26709
40.25	0.0232172	0.26709
40.251	0.0345746	0.26709
40.252	0.0140922	0.26709
40.253	-0.0464285	0.26709
40.254	-0.0331618	0.26709
40.255	0.0190908	0.26709
40.256	0.0443634	0.26709
40.257	0.0149012	0.26709
40.258	-0.0189765	0.26709
40.259	-0.0338257	0.26709
40.26	-0.0294815	0.26709
40.261	0.02354	0.26709
40.262	0.0507119	0.26709
40.263	0.00504757	0.26709
40.264	-0.0293491	0.26709
40.265	-0.0248484	0.26709
40.266	0.000543832	0.26709
40.267	0.0205733	0.26709
40.268	0.024939	0.26709
40.269	-0.00336695	0.26709
40.27	-0.0493607	0.26709
40.271	-0.0132363	0.26709
40.272	0.0348442	0.26709
40.273	0.0383595	0.26709
40.274	0.00309033	0.26709
40.275	-0.0287076	0.26709
40.276	-0.0358785	0.26709
40.277	-0.0199766	0.26709
40.278	0.0498365	0.26709
40.279	0.0395704	0.26709
40.28	-0.0165193	0.26709
40.281	-0.0350029	0.26709
40.282	-0.0182508	0.26709
40.283	0.011987	0.26709
40.284	0.0297042	0.26709
40.285	0.0287367	0.26746
40.286	-0.0274798	0.26709
40.287	-0.0544468	0.26709
40.288	-0.00286147	0.26709
40.289	0.0458707	0.26709
40.29	0.0326148	0.26709
40.291	-0.00488151	0.26709
40.292	-0.0286893	0.26709
40.293	-0.0313855	0.26709
40.294	-0.000788422	0.26709
40.295	0.0477335	0.26709
40.296	0.0146551	0.26709
40.297	-0.0267992	0.26709
40.298	-0.0321103	0.26709
40.299	-0.00241198	0.26709
40.3	0.0289399	0.26709
40.301	0.0325363	0.26746
40.302	0.00830256	0.26746
40.303	-0.0480472	0.26709
40.304	-0.033886	0.26709
40.305	0.0143197	0.26709
40.306	0.0384938	0.26709
40.307	0.0159876	0.26709
40.308	-0.00924651	0.26709
40.309	-0.0242299	0.26709
40.31	-0.027521	0.26709
40.311	0.0195953	0.26709
40.312	0.0462798	0.26709
40.313	-0.00290118	0.26709
40.314	-0.035914	0.26709
40.315	-0.0235734	0.26709
40.316	0.0082228	0.26709
40.317	0.0294108	0.26709
40.318	0.0281852	0.26709
40.319	-0.00881251	0.26709
40.32	-0.0525558	0.26709
40.321	-0.0153972	0.26709
40.322	0.03242	0.26709
40.323	0.0380925	0.26709
40.324	0.00357353	0.26709
40.325	-0.0250279	0.26709
